date,person,bicycle,car,motorcycle,airplane,bus,train,truck,boat
2016-10-07_14-00,3,0,0,0,0,0,0,0,0
2016-10-07_15-00,3,0,0,0,0,0,0,0,0
2016-10-07_16-00,3,0,0,0,0,0,0,0,0
2016-10-07_17-00,3,0,0,0,0,0,0,0,0
2016-10-07_18-00,3,0,0,0,0,0,0,0,0
2016-10-07_19-00,3,0,0,0,0,0,0,0,0
2016-10-07_20-00,3,0,0,0,0,0,0,0,0
2016-10-07_21-00,3,0,0,0,0,0,0,0,0
2016-10-07_22-00,3,0,0,0,0,0,0,0,0
2016-10-07_23-00,3,0,0,0,0,0,0,0,0
2016-10-08_00-00,3,0,0,0,0,0,0,0,0
2016-10-08_01-00,3,0,0,0,0,0,0,0,0
2016-10-08_02-00,3,0,0,0,0,0,0,0,0
2016-10-08_03-00,3,0,0,0,0,0,0,0,0
2016-10-08_04-00,3,0,0,0,0,0,0,0,0
2016-10-08_05-00,3,0,0,0,0,0,0,0,0
2016-10-08_06-00,3,0,0,0,0,0,0,0,0
2016-10-08_07-00,3,0,0,0,0,0,0,0,0
2016-10-08_08-00,3,0,0,0,0,0,0,0,0
2016-10-08_09-00,3,0,0,0,0,0,0,0,0
2016-10-08_10-00,3,0,0,0,0,0,0,0,0
2016-10-08_11-00,3,0,0,0,0,0,0,0,0
2016-10-08_12-00,3,0,0,0,0,0,0,0,0
2016-10-08_13-00,3,0,0,0,0,0,0,0,0
2016-10-08_14-00,3,0,0,0,0,0,0,0,0
2016-10-08_15-00,3,0,0,0,0,0,0,0,0
2016-10-08_16-00,3,0,0,0,0,0,0,0,0
2016-10-08_17-00,3,0,0,0,0,0,0,0,0
2016-10-08_18-00,3,0,0,0,0,0,0,0,0
2016-10-08_19-00,3,0,0,0,0,0,0,0,0
2016-10-08_20-00,3,0,0,0,0,0,0,0,0
2016-10-08_21-00,3,0,0,0,0,0,0,0,0
2016-10-08_22-00,3,0,0,0,0,0,0,0,0
2016-10-08_23-00,3,0,0,0,0,0,0,0,0
2016-10-09_00-00,3,0,0,0,0,0,0,0,0
2016-10-09_01-00,3,0,0,0,0,0,0,0,0
2016-10-09_02-00,3,0,0,0,0,0,0,0,0
2016-10-09_03-00,3,0,0,0,0,0,0,0,0
2016-10-09_04-00,3,0,0,0,0,0,0,0,0
2016-10-09_05-00,3,0,0,0,0,0,0,0,0
2016-10-09_06-00,3,0,0,0,0,0,0,0,0
2016-10-09_07-00,3,0,0,0,0,0,0,0,0
2016-10-09_08-00,3,0,0,0,0,0,0,0,0
2016-10-09_09-00,3,0,0,0,0,0,0,0,0
2016-10-09_10-00,3,0,0,0,0,0,0,0,0
2016-10-09_11-00,3,0,0,0,0,0,0,0,0
2016-10-09_12-00,3,0,0,0,0,0,0,0,0
2016-10-09_13-00,3,0,0,0,0,0,0,0,0
2016-10-09_14-00,3,0,0,0,0,0,0,0,0
2016-10-09_15-00,3,0,0,0,0,0,0,0,0
2016-10-09_16-00,3,0,0,0,0,0,0,0,0
2016-10-09_17-00,3,0,0,0,0,0,0,0,0
2016-10-09_18-00,3,0,0,0,0,0,0,0,0
2016-10-09_19-00,3,0,0,0,0,0,0,0,0
2016-10-09_20-00,3,0,0,0,0,0,0,0,0
2016-10-09_21-00,3,0,0,0,0,0,0,0,0
2016-10-09_22-00,3,0,0,0,0,0,0,0,0
2016-10-09_23-00,3,0,0,0,0,0,0,0,0
2016-10-10_00-00,3,0,0,0,0,0,0,0,0
2016-10-10_01-00,3,0,0,0,0,0,0,0,0
2016-10-10_02-00,3,0,0,0,0,0,0,0,0
2016-10-10_03-00,3,0,0,0,0,0,0,0,0
2016-10-10_04-00,3,0,0,0,0,0,0,0,0
2016-10-10_05-00,3,0,0,0,0,0,0,0,0
2016-10-10_06-00,3,0,0,0,0,0,0,0,0
2016-10-10_07-00,3,0,0,0,0,0,0,0,0
2016-10-10_08-00,3,0,0,0,0,0,0,0,0
2016-10-10_09-00,3,0,0,0,0,0,0,0,0
2016-10-10_10-00,3,0,0,0,0,0,0,0,0
2016-10-10_11-00,3,0,0,0,0,0,0,0,0
2016-10-10_12-00,22,0,0,0,0,1,0,0,0
2016-10-10_13-00,16,0,1,0,0,1,0,1,0
2016-10-10_14-00,18,0,1,0,0,0,0,0,0
2016-10-10_15-00,19,0,2,0,0,0,0,0,0
2016-10-10_16-00,15,0,0,0,0,1,0,0,0
2016-10-10_17-00,26,0,0,0,0,2,0,0,0
2016-10-10_18-00,23,0,4,0,0,0,0,0,0
2016-10-10_19-00,1,0,0,0,0,0,0,0,0
2016-10-10_20-00,11,0,0,0,0,0,0,0,0
2016-10-10_21-00,4,0,0,0,0,0,0,0,0
2016-10-10_22-00,7,0,0,0,0,0,0,0,0
2016-10-10_23-00,1,0,0,0,0,0,0,0,0
2016-10-11_00-00,6,0,0,0,0,0,0,0,0
2016-10-11_01-00,0,0,0,0,0,0,0,0,0
2016-10-11_02-00,5,0,1,0,0,0,0,0,0
2016-10-11_03-00,0,0,0,0,0,0,0,0,0
2016-10-11_04-00,2,0,0,0,0,0,0,0,0
2016-10-11_05-00,0,0,0,0,0,0,0,0,0
2016-10-11_06-00,0,0,1,0,0,0,0,0,0
2016-10-11_07-00,3,0,1,0,0,0,0,1,0
2016-10-11_08-00,6,1,4,0,0,0,0,0,0
2016-10-11_09-00,10,0,1,0,0,0,0,1,0
2016-10-11_10-00,13,0,3,0,0,0,0,0,0
2016-10-11_11-00,13,0,1,0,0,0,0,0,0
2016-10-11_12-00,15,0,2,0,0,0,0,0,0
2016-10-11_13-00,29,0,1,0,0,0,0,0,0
2016-10-11_14-00,33,1,0,0,0,0,0,0,0
2016-10-11_15-00,31,0,4,0,0,0,0,1,0
2016-10-11_16-00,10,0,0,0,0,0,0,0,0
2016-10-11_17-00,13,0,1,0,0,1,0,0,0
2016-10-11_18-00,18,0,0,0,0,0,0,0,0
2016-10-11_19-00,15,0,0,0,0,0,0,0,0
2016-10-11_20-00,6,0,1,0,0,0,0,0,0
2016-10-11_21-00,3,0,0,0,0,0,1,0,0
2016-10-11_22-00,7,0,0,0,0,0,0,0,0
2016-10-11_23-00,4,0,1,0,0,0,0,0,0
2016-10-12_00-00,13,0,0,0,0,0,0,0,0
2016-10-12_01-00,0,0,0,0,0,0,0,0,0
2016-10-12_02-00,3,0,0,0,0,0,0,0,0
2016-10-12_03-00,1,0,0,0,0,0,0,0,0
2016-10-12_04-00,1,0,0,0,0,0,0,0,0
2016-10-12_05-00,0,0,1,0,0,0,0,0,0
2016-10-12_06-00,1,0,1,0,0,0,0,0,0
2016-10-12_07-00,0,0,2,0,0,0,0,0,0
2016-10-12_08-00,6,0,0,0,0,0,0,0,0
2016-10-12_09-00,9,0,2,0,0,0,0,2,0
2016-10-12_10-00,4,0,1,0,0,0,1,1,0
2016-10-12_11-00,16,0,2,0,0,1,0,0,0
2016-10-12_12-00,21,0,3,0,0,0,0,0,0
2016-10-12_13-00,14,0,5,0,0,0,0,0,0
2016-10-12_14-00,12,0,2,0,0,0,0,0,0
2016-10-12_15-00,17,0,2,0,0,1,0,0,0
2016-10-12_16-00,15,0,3,0,0,0,0,0,0
2016-10-12_17-00,8,0,2,0,0,0,0,0,0
2016-10-12_18-00,6,0,3,0,0,0,0,0,0
2016-10-12_19-00,12,0,2,0,0,0,0,0,0
2016-10-12_20-00,3,0,0,0,0,0,0,0,0
2016-10-12_21-00,5,0,0,0,0,1,0,0,0
2016-10-12_22-00,1,0,0,0,0,0,0,0,0
2016-10-12_23-00,4,0,0,0,0,0,0,0,0
2016-10-13_00-00,0,0,0,0,0,0,0,0,0
2016-10-13_01-00,1,0,0,0,0,0,0,0,0
2016-10-13_02-00,5,0,0,0,0,0,0,0,0
2016-10-13_03-00,1,0,1,0,0,0,0,0,0
2016-10-13_04-00,0,0,0,0,0,0,0,0,0
2016-10-13_05-00,2,0,0,0,0,1,0,0,0
2016-10-13_06-00,2,0,0,0,0,1,0,0,0
2016-10-13_07-00,2,0,1,0,0,0,1,2,0
2016-10-13_08-00,5,0,0,0,0,0,1,0,0
2016-10-13_09-00,1,0,3,0,0,0,0,0,0
2016-10-13_10-00,14,0,1,0,0,0,1,1,0
2016-10-13_11-00,20,0,4,0,0,1,0,0,0
2016-10-13_12-00,22,0,4,0,0,0,0,1,0
2016-10-13_13-00,22,0,2,0,0,0,0,1,0
2016-10-13_14-00,22,0,0,0,0,0,0,1,0
2016-10-13_15-00,25,0,0,0,0,1,0,1,0
2016-10-13_16-00,28,0,1,0,0,0,0,0,0
2016-10-13_17-00,29,0,0,0,0,0,0,0,0
2016-10-13_18-00,24,0,1,0,0,0,0,1,0
2016-10-13_19-00,17,0,0,0,0,0,0,0,0
2016-10-13_20-00,16,0,1,0,0,1,0,0,0
2016-10-13_21-00,12,0,0,0,0,0,0,0,0
2016-10-13_22-00,13,0,0,0,0,0,0,0,0
2016-10-13_23-00,24,0,0,0,0,0,0,0,0
2016-10-14_00-00,15,0,0,0,0,0,0,0,0
2016-10-14_01-00,11,0,2,0,0,0,0,0,0
2016-10-14_02-00,15,0,3,0,0,0,0,0,0
2016-10-14_03-00,12,0,2,0,0,0,0,0,0
2016-10-14_04-00,2,0,0,0,0,1,0,0,0
2016-10-14_05-00,0,0,0,0,0,0,0,0,0
2016-10-14_06-00,1,0,0,0,0,0,0,0,0
2016-10-14_07-00,3,1,1,0,0,0,0,2,0
2016-10-14_08-00,5,0,0,0,0,0,0,0,0
2016-10-14_09-00,7,0,0,1,0,1,0,0,0
2016-10-14_10-00,14,0,1,0,0,1,0,0,0
2016-10-14_11-00,14,0,0,0,0,1,0,1,0
2016-10-14_12-00,24,0,1,0,0,0,0,1,0
2016-10-14_13-00,21,0,0,0,0,0,0,0,0
2016-10-14_14-00,15,0,2,0,0,0,0,1,0
2016-10-14_15-00,25,0,3,0,0,0,0,1,0
2016-10-14_16-00,28,0,0,0,0,2,0,1,0
2016-10-14_17-00,32,0,0,0,0,0,0,1,0
2016-10-14_18-00,21,0,0,0,0,0,0,1,0
2016-10-14_19-00,17,0,0,0,0,0,0,0,0
2016-10-14_20-00,20,0,1,0,0,0,0,0,0
2016-10-14_21-00,21,0,2,0,0,0,0,0,0
2016-10-14_22-00,14,0,1,0,0,0,0,0,0
2016-10-14_23-00,10,0,2,0,0,1,0,0,0
2016-10-15_00-00,15,0,2,0,0,0,0,0,0
2016-10-15_01-00,17,0,1,0,0,0,0,0,0
2016-10-15_02-00,7,0,0,0,0,0,0,0,0
2016-10-15_03-00,8,0,1,0,0,0,0,0,0
2016-10-15_04-00,9,0,1,0,0,0,0,0,0
2016-10-15_05-00,4,0,0,0,0,0,0,1,0
2016-10-15_06-00,2,0,1,0,0,0,0,0,0
2016-10-15_07-00,7,0,0,0,0,0,0,1,0
2016-10-15_08-00,1,0,0,0,0,1,0,1,0
2016-10-15_09-00,7,0,0,0,0,1,0,0,0
2016-10-15_10-00,7,0,2,0,0,1,0,0,0
2016-10-15_11-00,13,0,1,0,0,1,0,0,0
2016-10-15_12-00,20,0,1,0,0,0,0,0,0
2016-10-15_13-00,31,0,2,0,0,0,0,0,0
2016-10-15_14-00,22,0,0,0,0,1,0,0,0
2016-10-15_15-00,24,0,1,0,0,1,0,0,0
2016-10-15_16-00,23,0,1,0,0,0,0,0,0
2016-10-15_17-00,41,1,0,0,0,0,0,0,0
2016-10-15_18-00,39,0,1,0,0,0,0,0,0
2016-10-15_19-00,22,0,2,0,0,0,0,0,0
2016-10-15_20-00,18,0,1,0,0,0,0,0,0
2016-10-15_21-00,24,0,1,0,0,0,0,1,0
2016-10-15_22-00,19,0,1,0,0,0,0,0,0
2016-10-15_23-00,18,0,1,0,0,0,0,0,0
2016-10-16_00-00,21,0,2,0,0,0,0,0,0
2016-10-16_01-00,10,0,2,0,0,0,0,0,0
2016-10-16_02-00,12,0,0,0,0,0,0,0,0
2016-10-16_03-00,9,0,4,0,0,0,0,0,0
2016-10-16_04-00,10,0,2,0,0,0,0,0,0
2016-10-16_05-00,3,0,1,0,0,0,0,0,0
2016-10-16_06-00,1,0,2,0,0,0,0,0,0
2016-10-16_07-00,1,0,1,0,0,0,0,0,0
2016-10-16_08-00,0,0,1,0,0,0,0,0,0
2016-10-16_09-00,2,0,1,0,0,0,0,0,0
2016-10-16_10-00,4,0,0,0,0,0,0,0,0
2016-10-16_11-00,19,0,0,0,0,0,0,0,0
2016-10-16_12-00,21,0,0,0,0,0,0,0,0
2016-10-16_13-00,19,1,0,0,0,0,0,0,0
2016-10-16_14-00,17,0,0,0,0,0,0,1,0
2016-10-16_15-00,18,0,1,0,0,0,0,0,0
2016-10-16_16-00,20,0,0,0,0,0,0,0,0
2016-10-16_17-00,28,0,2,0,0,0,0,0,0
2016-10-16_18-00,20,0,0,0,0,0,0,0,0
2016-10-16_19-00,8,0,0,0,0,0,0,0,0
2016-10-16_20-00,13,0,1,0,0,0,0,0,0
2016-10-16_21-00,14,0,0,0,0,0,0,0,0
2016-10-16_22-00,1,0,0,0,0,1,0,0,0
2016-10-16_23-00,10,0,0,0,0,0,0,0,0
2016-10-17_00-00,3,0,0,0,0,0,0,0,0
2016-10-17_01-00,4,0,1,0,0,0,0,0,0
2016-10-17_02-00,1,0,1,0,0,0,0,0,0
2016-10-17_03-00,1,0,0,0,0,0,0,0,0
2016-10-17_04-00,0,0,0,0,0,0,0,0,0
2016-10-17_05-00,1,0,0,0,0,0,0,0,0
2016-10-17_06-00,0,0,1,0,0,0,0,0,0
2016-10-17_07-00,4,0,1,0,0,0,0,1,0
2016-10-17_08-00,4,0,0,0,0,0,0,0,0
2016-10-17_09-00,10,0,3,0,0,0,0,2,0
2016-10-17_10-00,10,0,3,0,0,0,0,0,0
2016-10-17_11-00,17,0,1,0,0,0,0,0,0
2016-10-17_12-00,26,0,0,0,0,0,0,0,0
2016-10-17_13-00,26,1,1,0,0,0,0,0,0
2016-10-17_14-00,18,0,0,0,0,0,0,0,0
2016-10-17_15-00,21,0,0,0,0,0,0,0,0
2016-10-17_16-00,24,0,2,0,0,0,0,0,0
2016-10-17_17-00,29,0,1,0,0,0,0,0,0
2016-10-17_18-00,20,0,1,0,0,0,0,0,0
2016-10-17_19-00,9,0,0,0,0,0,0,0,0
2016-10-17_20-00,16,0,0,0,0,0,0,0,0
2016-10-17_21-00,16,0,0,0,0,0,0,0,0
2016-10-17_22-00,11,0,1,0,0,0,0,0,0
2016-10-17_23-00,8,0,1,0,0,0,0,0,0
2016-10-18_00-00,4,0,1,0,0,0,0,0,0
2016-10-18_01-00,0,0,1,0,0,0,0,0,0
2016-10-18_02-00,0,0,0,0,0,0,0,0,0
2016-10-18_03-00,0,0,0,0,0,0,0,0,0
2016-10-18_04-00,1,0,1,0,0,0,0,0,0
2016-10-18_05-00,1,0,0,0,0,0,0,0,0
2016-10-18_06-00,1,0,1,0,0,0,1,0,0
2016-10-18_07-00,0,0,1,0,0,0,0,0,0
2016-10-18_08-00,11,0,0,0,0,0,0,1,0
2016-10-18_09-00,7,1,4,0,0,0,0,1,0
2016-10-18_10-00,11,1,2,0,0,1,0,0,0
2016-10-18_11-00,15,0,1,0,0,1,0,0,0
2016-10-18_12-00,10,0,1,0,0,1,0,0,0
2016-10-18_13-00,22,0,0,0,0,0,0,0,0
2016-10-18_14-00,27,0,1,0,0,1,0,0,0
2016-10-18_15-00,28,0,0,0,0,2,0,0,0
2016-10-18_16-00,25,0,1,0,0,0,0,0,0
2016-10-18_17-00,28,1,2,0,0,0,0,0,0
2016-10-18_18-00,27,0,0,0,0,0,0,0,0
2016-10-18_19-00,20,0,1,0,0,0,0,0,0
2016-10-18_20-00,17,0,2,0,0,0,0,0,0
2016-10-18_21-00,19,1,0,0,0,0,0,0,0
2016-10-18_22-00,9,0,1,0,0,0,0,0,0
2016-10-18_23-00,12,0,0,0,0,0,0,0,0
2016-10-19_00-00,4,0,0,0,0,0,0,0,0
2016-10-19_01-00,3,0,1,0,0,0,0,0,0
2016-10-19_02-00,0,0,0,0,0,0,0,0,0
2016-10-19_03-00,7,0,0,0,0,0,0,0,0
2016-10-19_04-00,0,0,0,0,0,0,0,0,0
2016-10-19_05-00,0,0,0,0,0,0,0,0,0
2016-10-19_06-00,1,0,0,0,0,0,0,0,0
2016-10-19_07-00,4,0,2,0,0,1,0,0,0
2016-10-19_08-00,2,0,0,0,0,0,0,2,0
2016-10-19_09-00,3,0,1,0,0,1,0,1,0
2016-10-19_10-00,9,0,5,0,0,1,0,0,0
2016-10-19_11-00,15,0,3,0,0,0,0,2,0
2016-10-19_12-00,21,0,5,0,0,0,0,1,0
2016-10-19_13-00,19,2,5,0,0,0,0,1,0
2016-10-19_14-00,16,0,5,1,0,0,0,1,0
2016-10-19_15-00,9,0,4,0,0,0,0,0,0
2016-10-19_16-00,17,0,5,0,0,0,0,1,0
2016-10-19_17-00,24,0,1,0,0,0,0,0,0
2016-10-19_18-00,15,0,1,0,0,1,0,0,0
2016-10-19_19-00,25,0,0,0,0,0,0,1,0
2016-10-19_20-00,23,0,0,0,0,0,0,0,0
2016-10-19_21-00,19,0,1,0,0,0,0,0,0
2016-10-19_22-00,6,0,0,0,0,0,0,0,0
2016-10-19_23-00,7,0,0,0,0,0,0,0,0
2016-10-20_00-00,5,0,0,0,0,0,0,0,0
2016-10-20_01-00,3,0,0,0,0,0,0,0,0
2016-10-20_02-00,1,0,0,0,0,0,0,0,0
2016-10-20_03-00,4,0,0,0,0,0,0,0,0
2016-10-20_04-00,3,0,0,0,0,0,0,1,0
2016-10-20_05-00,0,0,0,0,0,0,0,0,0
2016-10-20_06-00,0,0,2,0,0,0,0,0,0
2016-10-20_07-00,3,0,0,0,0,0,0,2,0
2016-10-20_08-00,2,0,2,0,0,0,0,1,0
2016-10-20_09-00,7,1,6,0,0,0,0,1,0
2016-10-20_10-00,4,0,4,0,0,0,0,1,0
2016-10-20_11-00,14,0,1,0,0,0,0,2,0
2016-10-20_12-00,13,0,2,0,0,0,0,0,0
2016-10-20_13-00,7,0,1,0,0,0,0,0,0
2016-10-20_14-00,18,0,0,0,0,0,0,0,0
2016-10-20_15-00,11,0,0,0,0,1,0,0,0
2016-10-20_16-00,9,0,0,0,0,0,0,0,0
2016-10-20_17-00,5,0,0,0,0,0,0,0,0
2016-10-20_18-00,6,0,1,0,0,1,0,0,0
2016-10-20_19-00,9,0,2,0,0,0,0,0,0
2016-10-20_20-00,8,0,0,0,0,0,0,0,0
2016-10-20_21-00,1,0,0,0,0,0,0,0,0
2016-10-20_22-00,1,0,1,0,0,0,0,0,0
2016-10-20_23-00,2,0,1,0,0,0,0,0,0
2016-10-21_00-00,6,0,1,0,0,0,0,0,0
2016-10-21_01-00,8,0,0,0,0,0,0,0,0
2016-10-21_02-00,5,0,2,0,0,0,0,0,0
2016-10-21_03-00,6,0,0,0,0,0,0,0,0
2016-10-21_04-00,2,0,0,0,0,0,0,0,0
2016-10-21_05-00,8,0,0,0,0,0,0,0,0
2016-10-21_06-00,1,0,0,0,0,0,0,0,0
2016-10-21_07-00,5,0,0,0,0,0,0,1,0
2016-10-21_08-00,10,1,0,0,0,1,0,1,0
2016-10-21_09-00,7,0,2,0,0,0,0,0,0
2016-10-21_10-00,1,0,3,0,0,0,1,0,0
2016-10-21_11-00,10,0,1,0,0,1,0,0,0
2016-10-21_12-00,10,0,0,0,0,0,0,0,0
2016-10-21_13-00,10,0,1,0,0,1,0,1,0
2016-10-21_14-00,11,0,1,0,0,0,0,0,0
2016-10-21_15-00,19,0,2,0,0,0,0,0,0
2016-10-21_16-00,19,0,0,0,0,1,0,0,0
2016-10-21_17-00,12,0,0,0,0,1,0,2,0
2016-10-21_18-00,12,0,2,0,0,0,0,0,0
2016-10-21_19-00,16,0,1,0,0,0,0,0,0
2016-10-21_20-00,15,0,0,0,0,0,0,1,0
2016-10-21_21-00,6,0,1,0,0,0,0,0,0
2016-10-21_22-00,6,0,0,0,0,0,1,0,0
2016-10-21_23-00,22,0,1,0,0,0,0,0,0
2016-10-22_00-00,2,0,0,0,0,0,0,0,1
2016-10-22_01-00,10,0,0,0,0,0,0,0,0
2016-10-22_02-00,10,0,2,0,0,0,0,0,0
2016-10-22_03-00,6,0,3,0,0,0,0,0,0
2016-10-22_04-00,9,0,4,0,0,0,0,0,0
2016-10-22_05-00,3,0,0,0,0,0,0,0,0
2016-10-22_06-00,2,0,0,0,0,0,0,0,0
2016-10-22_07-00,1,0,0,0,0,0,0,0,0
2016-10-22_08-00,3,0,0,0,0,1,0,0,0
2016-10-22_09-00,6,0,2,0,0,0,0,0,0
2016-10-22_10-00,11,0,1,0,0,0,0,1,0
2016-10-22_11-00,23,0,0,0,0,0,0,0,0
2016-10-22_12-00,24,0,1,0,0,0,0,0,0
2016-10-22_13-00,13,0,1,0,0,0,0,0,0
2016-10-22_14-00,35,0,0,0,0,0,0,0,0
2016-10-22_15-00,30,0,0,0,0,0,0,0,0
2016-10-22_16-00,26,0,0,0,0,0,0,0,0
2016-10-22_17-00,19,0,1,0,0,1,0,0,0
2016-10-22_18-00,26,0,3,0,0,0,0,0,0
2016-10-22_19-00,14,0,0,0,0,1,0,0,0
2016-10-22_20-00,19,1,0,0,0,0,0,0,0
2016-10-22_21-00,12,0,0,0,0,0,0,0,0
2016-10-22_22-00,7,0,2,0,0,0,0,0,0
2016-10-22_23-00,18,0,0,0,0,1,0,0,0
2016-10-23_00-00,12,0,1,0,0,0,0,0,0
2016-10-23_01-00,12,0,4,0,0,0,0,0,0
2016-10-23_02-00,11,0,1,0,0,0,0,0,0
2016-10-23_03-00,17,0,0,0,0,0,0,0,0
2016-10-23_04-00,8,0,0,0,0,0,0,0,0
2016-10-23_05-00,4,0,0,0,0,0,0,0,0
2016-10-23_06-00,10,0,0,0,0,1,0,0,0
2016-10-23_07-00,2,0,0,0,0,0,0,0,0
2016-10-23_08-00,1,0,0,0,0,0,0,0,0
2016-10-23_09-00,2,0,0,0,0,0,0,1,0
2016-10-23_10-00,9,0,0,0,0,0,0,0,0
2016-10-23_11-00,14,0,0,0,0,1,0,0,0
2016-10-23_12-00,7,0,1,0,0,0,0,0,0
2016-10-23_13-00,26,0,1,0,0,0,0,0,0
2016-10-23_14-00,20,0,0,0,0,0,0,1,0
2016-10-23_15-00,23,0,1,0,0,0,0,0,0
2016-10-23_16-00,31,0,2,0,0,0,0,0,0
2016-10-23_17-00,28,0,1,0,0,1,0,0,0
2016-10-23_18-00,28,0,0,0,0,0,0,0,0
2016-10-23_19-00,11,0,1,0,0,0,0,0,0
2016-10-23_20-00,17,0,1,0,0,0,0,0,0
2016-10-23_21-00,13,0,0,0,0,0,0,0,0
2016-10-23_22-00,11,0,0,0,0,0,0,0,0
2016-10-23_23-00,10,0,1,0,0,0,0,0,0
2016-10-24_00-00,0,0,0,0,0,0,0,0,0
2016-10-24_01-00,0,0,0,0,0,0,0,0,0
2016-10-24_02-00,1,0,0,0,0,0,0,0,0
2016-10-24_03-00,1,0,0,0,0,0,0,0,0
2016-10-24_04-00,0,0,0,0,0,0,0,0,0
2016-10-24_05-00,0,0,0,0,0,0,0,0,0
2016-10-24_06-00,2,0,0,0,0,0,0,0,0
2016-10-24_07-00,3,0,2,0,0,0,0,1,0
2016-10-24_08-00,11,0,2,0,0,0,0,1,0
2016-10-24_09-00,7,0,4,0,0,1,0,0,0
2016-10-24_10-00,6,0,1,0,0,0,0,4,0
2016-10-24_11-00,12,0,1,0,0,0,0,1,0
2016-10-24_12-00,11,0,0,0,0,1,0,0,0
2016-10-24_13-00,17,0,0,0,0,0,0,1,0
2016-10-24_14-00,21,0,2,0,0,0,0,1,0
2016-10-24_15-00,18,0,2,0,0,1,0,0,0
2016-10-24_16-00,23,2,1,0,0,0,0,1,0
2016-10-24_17-00,22,1,0,0,0,1,0,1,0
2016-10-24_18-00,21,0,0,0,0,0,0,0,0
2016-10-24_19-00,26,0,1,0,0,0,0,0,0
2016-10-24_20-00,13,0,0,0,0,0,0,0,0
2016-10-24_21-00,11,0,0,0,0,0,0,0,0
2016-10-24_22-00,7,0,0,0,0,0,0,0,0
2016-10-24_23-00,5,0,0,0,0,0,0,0,0
2016-10-25_00-00,0,0,0,0,0,0,0,0,0
2016-10-25_01-00,1,0,0,0,0,0,0,0,0
2016-10-25_02-00,0,0,0,0,0,0,0,0,0
2016-10-25_03-00,0,0,0,0,0,0,0,0,0
2016-10-25_04-00,0,0,0,0,0,0,0,0,0
2016-10-25_05-00,0,0,0,0,0,0,0,0,0
2016-10-25_06-00,0,0,1,0,0,0,0,0,0
2016-10-25_07-00,3,0,1,0,0,0,0,1,0
2016-10-25_08-00,7,0,2,0,0,0,0,1,0
2016-10-25_09-00,13,0,1,0,0,0,0,2,0
2016-10-25_10-00,14,0,3,0,0,0,0,1,0
2016-10-25_11-00,15,0,0,0,0,2,0,0,0
2016-10-25_12-00,14,0,1,0,0,2,0,0,0
2016-10-25_13-00,33,0,3,0,0,0,0,0,0
2016-10-25_14-00,16,0,0,0,0,0,1,0,0
2016-10-25_15-00,19,0,2,0,0,1,0,0,0
2016-10-25_16-00,28,0,1,0,0,1,0,0,0
2016-10-25_17-00,18,1,1,0,0,1,0,0,0
2016-10-25_18-00,22,0,0,0,0,1,0,0,0
2016-10-25_19-00,14,0,0,0,0,0,0,0,0
2016-10-25_20-00,4,0,1,0,0,0,0,1,0
2016-10-25_21-00,5,0,0,0,0,0,0,0,0
2016-10-25_22-00,1,0,1,0,0,0,0,0,0
2016-10-25_23-00,5,0,0,0,0,0,0,0,0
2016-10-26_00-00,2,0,2,0,0,0,0,0,0
2016-10-26_01-00,3,0,1,0,0,0,0,0,0
2016-10-26_02-00,2,0,1,0,0,0,0,0,0
2016-10-26_03-00,2,0,0,0,0,0,0,0,0
2016-10-26_04-00,6,0,0,0,0,0,0,0,0
2016-10-26_05-00,0,0,0,0,0,0,0,0,0
2016-10-26_06-00,0,0,0,0,0,0,0,0,0
2016-10-26_07-00,1,0,0,0,0,1,0,2,0
2016-10-26_08-00,8,0,2,0,0,0,0,0,0
2016-10-26_09-00,10,0,0,0,0,1,0,1,0
2016-10-26_10-00,13,0,5,0,0,1,0,3,0
2016-10-26_11-00,21,0,2,0,0,0,0,0,0
2016-10-26_12-00,24,0,2,0,0,0,0,0,0
2016-10-26_13-00,30,0,2,0,0,0,0,0,0
2016-10-26_14-00,19,0,1,0,0,0,0,0,0
2016-10-26_15-00,21,1,0,0,0,0,0,1,0
2016-10-26_16-00,30,0,2,0,0,0,0,0,0
2016-10-26_17-00,32,0,3,0,0,0,0,0,0
2016-10-26_18-00,22,0,0,0,0,1,0,0,0
2016-10-26_19-00,23,0,0,0,0,0,0,0,0
2016-10-26_20-00,19,0,4,0,0,0,0,0,0
2016-10-26_21-00,17,0,0,0,0,0,0,0,0
2016-10-26_22-00,14,0,0,0,0,0,0,0,0
2016-10-26_23-00,6,0,0,0,0,0,0,0,0
2016-10-27_00-00,4,0,0,0,0,0,0,0,0
2016-10-27_01-00,2,0,0,0,0,0,0,0,0
2016-10-27_02-00,0,0,0,0,0,0,0,0,0
2016-10-27_03-00,0,0,0,0,0,0,0,0,0
2016-10-27_04-00,1,0,1,0,0,0,0,0,0
2016-10-27_05-00,1,0,0,0,0,0,0,0,0
2016-10-27_06-00,2,0,1,0,0,0,0,0,0
2016-10-27_07-00,5,0,0,0,0,0,0,2,0
2016-10-27_08-00,3,0,1,0,0,0,1,1,0
2016-10-27_09-00,3,0,1,0,0,1,0,2,0
2016-10-27_10-00,28,0,6,0,0,0,0,1,0
2016-10-27_11-00,21,0,0,0,0,0,0,0,0
2016-10-27_12-00,30,1,1,0,0,0,0,0,0
2016-10-27_13-00,28,0,0,0,0,0,0,1,0
2016-10-27_14-00,27,1,1,0,0,1,0,0,0
